Taxonomy	GXH_3171	GXH_2742	GXH_1176	GXH_3170	GXH_3392	GXH_3174	GXH_1634	GXH_2301	GXH_2741	GXH_3384	GXH_2520	GXH_1635	GXH_913	GXH_1390	GXH_2631	GXH_4036	GXH_1860	GXH_3303	GXH_2074	GXH_3806	GXH_3593	GXH_695	GXH_1389
Desulfovibrio vulgaris	840	952	1250	1482	1299	3366	1772	1951	1207	1024	2033	2156	1139	1156	2788	1722	1510	1023	1242	1470	2335	1143	2302
Lawsonia intracellularis	669	426	677	406	385	1319	429	673	535	331	837	1040	1197	503	611	1405	1236	479	609	1269	576	595	555
Pseudodesulfovibrio aespoeensis	638	62	199	130	156	504	160	201	163	138	226	418	291	244	150	137	186	190	424	185	148	151	253
Pseudodesulfovibrio indicus	177	110	463	205	225	488	324	455	339	227	587	373	135	215	213	298	203	315	96	570	257	225	367
Pseudodesulfovibrio piezophilus	30	25	47	37	47	32	50	98	68	51	64	24	96	41	30	37	50	42	44	54	27	26	48
Pseudodesulfovibrio profundus	68	42	101	56	129	100	96	85	47	73	57	91	67	115	106	100	66	51	71	102	58	113	117
Desulfurella acetivorans	6	5	2	1	2	5	6	8	3	2	2	19	3	5	3	1	2	2	13	2	5	2	0
Hippea maritima	73	10	78	31	16	10	3	22	7	39	1	3	34	10	76	4	37	29	49	24	9	32	28
Desulfuromonas soudanensis	112	64	226	238	146	213	194	235	121	274	153	245	325	167	45	63	188	122	305	126	158	149	205
Desulfuromonas sp. DDH964	149	38	306	120	39	274	215	229	59	131	110	87	146	142	82	96	62	160	103	136	32	85	144
Pelobacter acetylenicus	533	219	704	220	272	643	547	679	581	483	254	431	243	683	522	118	717	1097	430	847	235	180	196
Pelobacter carbinolicus	59	31	164	54	51	107	78	25	197	63	259	57	83	182	429	66	88	54	128	49	67	114	228
Pelobacter propionicus	262	114	477	348	163	536	311	409	176	140	260	584	320	351	146	217	138	266	241	378	212	160	432
Pelobacter sp. SFB93	28	29	114	84	43	134	96	60	35	122	145	74	91	69	33	77	145	85	116	88	98	84	74
Geoalkalibacter subterraneus	215	85	318	118	335	198	416	131	55	316	308	188	190	223	24	61	112	95	101	305	68	117	173
Geobacter anodireducens	142	60	523	140	73	232	98	314	223	136	255	172	74	94	714	121	33	245	97	166	175	146	258
Geobacter bemidjiensis	48	77	149	44	85	163	195	78	80	93	167	78	184	121	81	101	73	57	146	134	44	124	126
Geobacter daltonii	136	14	147	83	44	68	173	61	86	111	130	171	125	106	502	185	21	19	85	110	50	84	244
Geobacter lovleyi	143	58	339	140	226	521	230	443	245	229	260	216	209	149	175	110	79	325	127	247	171	159	201
Geobacter metallireducens	509	108	267	68	93	334	129	351	354	119	112	210	180	545	328	860	144	367	113	194	751	194	216
Geobacter pickeringii	189	17	140	111	34	100	72	73	246	91	98	109	212	122	57	129	56	76	88	67	84	143	146
Geobacter sp. DSM 9736	267	39	159	134	44	70	161	67	92	57	264	279	213	96	98	107	463	49	71	81	52	327	112
Geobacter sp. M18	170	69	422	102	89	236	298	142	145	208	228	288	168	268	49	71	177	101	194	278	104	264	305
Geobacter sp. M21	180	122	429	473	160	245	319	316	240	129	117	206	215	159	354	80	204	317	189	321	119	170	173
Geobacter sulfurreducens	63	82	257	128	165	226	233	123	72	106	144	204	119	140	94	112	69	68	193	335	80	258	238
Geobacter uraniireducens	71	66	251	178	42	227	87	236	209	116	174	98	102	71	67	109	57	184	103	150	117	65	97
Anaeromyxobacter dehalogenans	85	68	233	102	56	92	194	95	85	151	252	88	106	199	48	58	118	102	122	95	39	103	136
Anaeromyxobacter sp. Fw109-5	145	93	300	589	143	190	223	93	210	161	396	134	464	164	58	107	119	86	282	196	28	148	146
Anaeromyxobacter sp. K	8	1	14	12	25	125	11	12	10	11	13	26	18	52	4	1	4	2	13	72	1	16	49
Archangium gephyra	130	58	125	199	101	275	242	346	169	123	280	170	143	181	136	125	133	175	59	92	112	115	114
Cystobacter fuscus	55	49	78	60	58	139	123	91	45	70	139	181	152	68	44	32	39	56	279	67	19	103	78
Melittangium boletus	41	43	150	95	51	225	105	126	121	58	197	364	70	91	37	31	76	67	107	123	98	57	177
Stigmatella aurantiaca	64	24	265	264	45	197	124	173	72	90	147	248	91	134	25	44	39	135	85	63	62	118	258
Haliangium ochraceum	127	73	339	710	126	480	205	376	258	377	360	895	423	336	119	256	82	240	112	209	133	404	270
Corallococcus coralloides	204	108	382	485	141	249	288	154	151	307	211	429	307	331	69	56	139	198	469	365	66	260	386
Myxococcus fulvus	31	21	163	88	92	283	44	69	95	114	104	127	268	85	105	39	50	87	196	116	69	74	95
Myxococcus hansupus	24	19	61	34	55	37	38	82	20	24	58	74	38	74	16	13	21	50	31	107	6	15	36
Myxococcus macrosporus	22	0	16	10	5	18	10	34	13	25	73	34	80	7	4	9	116	25	32	13	3	50	16
Myxococcus stipitatus	87	41	155	104	55	97	70	51	26	7	449	97	179	71	20	85	476	14	85	165	32	283	95
Myxococcus xanthus	130	40	121	129	18	43	112	27	36	87	109	72	52	77	22	65	25	20	59	68	45	37	56
Chondromyces crocatus	38	46	186	56	31	70	82	42	33	41	219	158	101	48	94	68	17	54	148	34	23	102	82
Pajaroellobacter abortibovis	366	162	927	45	308	244	507	552	302	221	90	502	218	444	357	8	717	888	404	822	10	103	93
Sorangium cellulosum	248	191	682	552	275	839	368	454	357	357	579	750	493	451	220	274	214	305	384	582	312	532	751
Sandaracinus amylolyticus	238	68	348	145	69	276	136	214	70	107	192	333	253	144	66	130	52	105	147	193	27	147	166
Vulgatibacter incomptus	118	41	307	100	96	404	145	239	136	94	179	124	143	88	65	134	197	441	95	134	100	120	198
Desulfobacca acetoxidans	13	23	182	81	36	94	32	89	18	42	34	52	34	49	13	7	19	52	49	14	25	143	124
Desulfomonile tiedjei	20	11	24	14	24	45	13	30	38	25	28	21	22	18	29	22	8	4	25	137	15	54	14
Syntrophus aciditrophicus	116	23	323	206	209	170	103	100	140	213	217	192	250	335	83	139	195	95	113	190	105	196	177
Syntrophobacter fumaroxidans	30	19	133	172	106	578	51	72	42	132	90	105	113	187	34	206	52	51	47	49	47	128	107
Nitratiruptor sp. SB155-2	44	9	119	235	6	21	3	11	53	20	51	32	22	21	1	31	2	11	26	4	22	22	21
Sulfurovum lithotrophicum	9	0	48	13	9	21	0	14	3	15	11	0	32	16	1	11	5	5	37	1	15	15	17
Sulfurovum sp. NBC37-1	34	27	24	8	5	9	38	36	6	36	18	13	123	29	20	17	7	10	22	25	22	66	29
Aliiarcobacter butzleri	11	4	3	4	5	11	0	1	5	7	1	1	8	1	2	1	3	0	10	2	5	3	1
Aliiarcobacter skirrowii	1	5	1	2	2	0	3	7	1	6	0	2	8	3	8	4	6	4	9	1	1	5	1
Aliiarcobacter trophiarum	1	2	3	1	0	0	1	4	0	1	2	1	2	4	0	5	0	0	1	0	2	3	3
Arcobacter nitrofigilis	81	30	198	14	462	91	29	50	57	39	11	10	35	51	15	5	73	29	52	54	11	46	111
Campylobacter avium	19	22	1	1	4	18	5	15	13	26	0	2	11	8	24	12	5	11	56	5	25	8	6
Campylobacter coli	20626	11900	5656	3223	3256	8149	1421	911	1280	5420	4900	1936	6698	3923	3384	41607	1954	1985	12385	10131	6324	5106	5873
Campylobacter concisus	15	9	23	44	41	13	9	20	137	24	10	26	47	33	42	109	29	17	122	8	275	20	14
Campylobacter cuniculorum	129	10	1	7	3	2	1	1	58	0	1	1	9	0	1	179	3	2	47	2	41	0	0
Campylobacter curvus	9	7	34	70	57	33	44	66	81	20	20	20	77	64	17	48	4	7	61	16	173	19	27
Campylobacter fetus	163	215	28	480	45	19	6	12	235	6	7	207	56	7	78	62	175	39	535	3	320	12	9
Campylobacter gracilis	33	12	31	74	35	25	11	24	80	15	18	33	54	18	33	32	27	25	48	32	54	36	35
Campylobacter helveticus	14	5	1	2	38	47	4	1	13	2	6	4	9	0	7	43	5	5	26	17	42	0	48
Campylobacter hepaticus	0	8	1	3	1	0	0	2	2	6	0	0	1	0	0	11	4	2	4	1	3	3	0
Campylobacter hominis	21	14	6	17	45	1	15	8	100	11	2	109	35	1	47	63	20	21	189	13	254	3	11
Campylobacter hyointestinalis	708	31	5	92	82	5	2	1	815	1	1	5850	154	10	154	499	130	43	14753	5	1922	6	1
Campylobacter iguaniorum	5	29	0	30	1	15	29	2	184	23	7	29	107	8	605	179	6	13	214	9	335	14	150
Campylobacter insulaenigrae	44	3	14	2	73	28	25	9	82	36	0	237	35	14	103	2	37	150	184	67	14	38	30
Campylobacter jejuni	5939	2364	6141	2293	10274	6705	4993	4534	3791	3722	3733	3808	3178	5925	1918	4364	8865	6786	5468	5341	2379	4290	4907
Campylobacter lanienae	1	20	30	81	4365	6	4	0	595	5	17	1133	160	83	2760	562	21	41	1034	5	893	1	4
Campylobacter lari	158	68	81	43	88	39	227	24	110	14	42	14	57	132	154	148	53	73	136	116	152	88	109
Campylobacter peloridis	12	18	9	5	0	1	1	1	17	0	5	7	25	0	3	32	13	3	57	1	74	2	0
Campylobacter pinnipediorum	26	6	6	5	25	7	34	18	101	9	13	4	27	8	12	51	11	13	52	7	127	8	10
Campylobacter sp. NCTC 13003	9	15	62	18	749	1	2	2	259	0	0	145	41	25	526	195	5	11	388	15	510	4	6
Campylobacter sp. RM12175	9	5	2	2	43	5	0	2	31	2	0	43	10	0	170	29	1	2	12	11	48	5	14
Campylobacter sp. RM16704	73	19	41	4	377	58	5	21	21	12	3	1	13	16	4	8	42	27	25	34	14	21	90
Campylobacter sp. RM6137	21	21	12	31	191	19	4	2	253	33	7	105	62	5	8545	197	4	19	311	20	689	16	23
Campylobacter sp. RM8964	1	2	1	5	143	0	8	1	29	9	1	54	33	91	76	13	40	0	31	2	99	2	0
Campylobacter sputorum	6	21	5	3	6	14	5	13	25	9	1	20	39	1	7	24	10	5	45	9	62	13	3
Campylobacter subantarcticus	2	10	2	2	2	4	5	2	35	8	1	21	10	1	3	28	21	2	28	3	43	5	1
Campylobacter ureolyticus	3	7	0	4	3	2	2	0	95	4	1	7	28	7	1	33	1	1	74	0	226	9	4
Campylobacter volucris	5	9	3	1	3	3	4	4	18	4	3	4	18	6	0	15	32	1	18	11	41	5	1
Haloarcobacter bivalviorum	11	2	7	12	14	15	4	7	12	39	1	11	24	7	1	2	10	4	11	12	10	14	20
Malacobacter halophilus	1	12	4	1	0	9	5	1	1	3	0	1	15	1	0	1	1	0	3	0	7	3	4
Malacobacter marinus	12	9	26	2	13	47	50	40	17	24	79	37	16	7	2	9	0	8	24	8	3	11	8
Malacobacter molluscorum	2	3	1	0	11	0	1	14	2	2	0	0	12	0	1	1	1	4	8	3	22	6	10
Malacobacter mytili	15	3	5	6	6	4	8	8	7	9	1	3	14	5	1	12	2	9	34	0	20	11	3
Pseudoarcobacter ellisii	9	3	0	2	2	1	1	3	0	0	1	1	7	7	1	5	11	1	8	3	1	5	0
Pseudoarcobacter suis	8	5	2	0	0	0	3	0	5	0	0	0	6	2	10	3	1	9	11	6	13	0	1
Sulfurospirillum barnesii	10	0	2	1	3	3	0	0	0	1	0	4	11	6	0	2	1	3	25	4	9	3	2
Sulfurospirillum cavolei	37	7	15	4	4	18	22	34	1	23	15	10	43	32	40	19	1	12	18	41	14	85	23
Sulfurospirillum deleyianum	8	4	2	3	0	4	1	0	1	12	1	2	4	3	1	2	14	2	22	1	12	1	2
Sulfurospirillum halorespirans	9	7	0	15	1	8	16	9	7	17	23	5	5	12	7	9	5	10	7	1	9	4	5
Sulfurospirillum multivorans	4	21	4	20	54	16	13	9	23	3	32	13	10	37	15	33	7	21	77	7	73	7	31
Sulfurospirillum sp. JPD-1	16	9	13	0	33	4	18	2	15	0	69	4	3	9	24	14	13	12	15	13	7	25	26
Sulfurospirillum sp. SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum sp. SL2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum sp. UCH001	3	4	3	3	7	4	2	0	14	5	13	2	4	5	0	7	2	4	8	5	8	0	5
Arcobacter sp. L	1	12	2	1	4	0	0	3	0	0	3	5	7	10	2	1	5	10	14	1	0	2	1
Arcobacter sp. LPB0137	3	2	5	3	1	11	4	3	1	13	2	2	40	3	0	1	2	16	6	2	1	11	15
Helicobacter acinonychis	1	0	0	3	7	3	1	2	1	0	2	0	0	0	2	3	1	0	3	0	0	0	0
Helicobacter apodemus	26	50	9	96	12	4	5	0	18	12	3	6	10	17	23	11	56	14	106	5	26	5	26
Helicobacter bilis	165	2823	231	14	47	38	48	16	40	470	22	375	206	289	15	423	2663	32	422	9917	2631	10	9703
Helicobacter bizzozeronii	17	4	24	17	13	1	41	34	31	6	3	17	17	11	14	11	27	1	28	18	8	19	9
Helicobacter canadensis	719	390	131	57	518	73	124	4	63	36	74	79	140	175	9	56	372	45	1371	54	507	20	121
Helicobacter cetorum	102	19	39	8	41	21	16	69	28	14	11	23	32	29	18	7	87	28	38	102	45	14	16
Helicobacter cinaedi	222	652	37	25	12	26	83	38	32	67	34	93	82	193	13	104	603	38	1172	756	742	10	893
Helicobacter felis	6	7	69	2	9	2	4	3	44	6	69	2	7	19	0	4	0	18	7	7	6	25	10
Helicobacter hepaticus	54	87	8	20	11	5	9	42	8	20	2	21	58	16	4	25	55	2	123	20	81	11	21
Helicobacter himalayensis	162	428	9	75	24	11	101	25	8	27	19	18	59	41	12	38	66	4	351	15	149	3	61
Helicobacter mustelae	112	83	80	6	26	92	7	2	14	1	99	27	13	27	0	11	50	3	49	57	56	8	20
Helicobacter pylori	39	35	30	56	24	35	87	96	30	48	34	61	37	23	13	18	113	36	99	15	43	40	31
Helicobacter saguini	18	58	18	3	13	28	10	4	9	24	3	9	15	9	2	8	43	3	55	18	72	16	8
Helicobacter sp. MIT 01-6242	178	5	2	5	3	3	10	0	11	18	45	3	33	27	0	80	62	3	151	1	29	23	2
Helicobacter typhlonius	61	95	9	42	16	33	15	24	9	5	7	12	40	11	14	6	50	5	110	13	59	4	34
Sulfuricurvum kujiense	21	11	20	20	11	84	1	21	16	63	4	4	95	14	7	6	8	11	28	1	8	27	3
Sulfurimonas autotrophica	20	7	6	191	1	3	2	2	7	33	5	4	41	5	10	11	9	4	32	0	21	8	3
Sulfurimonas denitrificans	11	3	1	14	1	5	3	22	5	12	5	14	16	6	14	5	10	4	17	4	4	5	2
Sulfurimonas gotlandica	0	2	3	23	2	1	2	4	7	11	1	3	15	3	0	4	0	3	18	5	1	16	4
Wolinella succinogenes	10	18	10	90	18	56	14	17	28	7	29	26	41	7	8	9	13	15	32	27	19	33	13
Nitratifractor salsuginis	189	48	40	55	65	77	199	60	52	175	199	88	110	68	45	41	88	23	83	154	50	94	73
Nautilia profundicola	40	11	23	22	17	34	2	52	8	16	13	44	16	28	2	2	10	2	32	0	12	18	17
Candidatus Ruthia magnifica	18	0	11	7	27	6	6	12	20	4	17	146	37	8	23	4	8	79	79	15	1	13	10
Candidatus Thioglobus autotrophicus	0	0	2	2	0	3	0	0	1	0	0	4	5	5	7	12	2	1	4	9	0	1	5
Candidatus Thioglobus singularis	21	3	15	6	23	16	53	103	193	22	1	50	47	13	19	18	68	18	17	29	21	12	5
Gallaecimonas sp. HK-28	6	3	13	1	23	35	2	10	11	21	13	3	15	9	8	18	14	1	3	8	4	29	5
Pseudohongiella spirulinae	37	8	18	20	25	46	49	4	30	32	32	25	15	35	39	17	35	47	22	49	0	28	29
Sedimenticola thiotaurini	91	17	125	58	23	43	86	38	59	59	340	78	210	75	25	73	502	21	51	229	64	217	98
Thiohalobacter thiocyanaticus	173	25	267	160	41	75	171	103	109	113	101	189	78	113	67	50	82	78	87	189	29	64	117
Thiolapillus brandeum	230	27	172	63	60	93	64	43	21	13	167	31	40	56	34	37	12	73	155	191	22	113	50
Acidiferrobacter sp. SPIII_3	106	53	36	27	44	100	178	67	32	103	94	38	55	83	39	70	93	50	19	58	54	26	67
Sulfuricaulis limicola	26	63	150	192	75	96	136	212	95	114	133	126	266	100	27	89	72	67	164	78	20	95	69
Sulfurifustis variabilis	126	83	349	247	87	165	135	182	311	136	249	85	281	95	118	67	30	153	201	95	100	136	159
Aeromonas aquatica	0	0	10	1	11	2	1	1	6	3	0	42	9	2	7	8	1	7	2	0	7	1	0
Aeromonas caviae	11	9	45	101	14	45	21	8	36	10	111	54	47	17	2	11	25	8	20	11	27	24	4
Aeromonas dhakensis	6	2	116	14	1	54	4	44	0	2	3	8	27	6	2	0	4	49	1	1	0	3	1
Aeromonas hydrophila	281	62	339	453	135	284	366	221	148	157	423	205	256	228	100	182	606	80	174	203	110	503	158
Aeromonas media	11	30	143	9	4	115	5	18	5	10	32	38	17	13	2	15	11	15	28	115	3	23	21
Aeromonas rivipollensis	64	22	34	28	16	9	112	43	3	105	49	37	36	46	21	2	40	16	35	36	2	11	42
Aeromonas salmonicida	619	37	129	170	35	21	130	72	60	134	125	192	38	104	129	23	94	24	86	67	14	59	165
Aeromonas schubertii	626	101	380	95	43	41	109	33	109	109	128	83	163	667	342	1083	25	401	126	87	727	209	167
Aeromonas sp. ASNIH1	17	1	9	9	4	7	1	1	14	18	1	5	2	3	2	3	7	17	13	7	0	4	11
Aeromonas sp. ASNIH2	1	1	0	6	0	0	0	0	2	3	0	0	0	2	1	0	1	0	0	2	0	0	0
Aeromonas sp. ASNIH3	2	0	1	6	0	1	0	0	1	11	1	0	5	0	39	5	1	4	0	3	6	14	7
Aeromonas sp. ASNIH4	7	2	89	0	4	18	3	4	4	4	2	1	4	6	2	4	5	13	0	14	4	9	5
Aeromonas sp. ASNIH5	0	0	1	5	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	2	1	0	0
Aeromonas sp. ASNIH7	0	3	1	9	1	0	17	0	0	0	3	3	1	0	1	2	0	0	4	7	0	3	8
Aeromonas sp. CA23	90	55	62	20	18	9	102	62	15	34	63	87	66	36	50	67	16	26	21	30	42	111	85
Aeromonas sp. CU5	11	13	52	18	5	22	26	5	27	51	70	29	28	23	553	61	18	4	19	70	27	29	165
Aeromonas veronii	130	45	300	136	88	316	101	369	244	218	203	117	424	126	131	48	157	274	284	110	139	142	167
Oceanimonas sp. GK1	68	17	188	47	47	116	118	176	255	61	45	133	101	144	59	83	114	62	45	60	65	222	75
Oceanisphaera avium	5	0	3	24	3	14	2	0	2	8	3	13	5	2	21	7	2	2	7	1	8	75	7
Oceanisphaera profunda	12	8	14	180	9	42	10	16	0	77	6	14	125	21	29	5	6	10	2	12	8	14	24
Tolumonas auensis	70	32	46	25	17	44	54	56	19	43	19	19	92	54	53	6	26	36	38	44	13	92	58
Zobellella denitrificans	122	47	231	114	159	323	163	111	72	120	198	111	127	160	35	52	62	140	130	151	25	87	105
Agarivorans gilvus	0	0	9	5	3	7	37	50	2	10	6	34	24	5	16	8	0	6	17	5	17	6	2
Alteromonas addita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Alteromonas australica	2	0	23	6	2	1	5	12	6	2	4	5	13	12	2	7	3	2	21	2	1	10	4
Alteromonas macleodii	7	31	43	50	2	42	68	35	35	29	46	56	34	17	59	107	4	58	29	20	32	41	55
Alteromonas mediterranea	8	8	5	10	21	5	2	5	5	16	9	17	29	14	22	32	5	14	4	7	12	4	8
Alteromonas naphthalenivorans	0	0	2	2	8	7	0	0	2	11	1	10	14	8	0	3	2	0	3	0	0	31	1
Alteromonas sp. BL110	1	2	3	3	6	5	4	2	2	3	10	0	4	4	9	3	0	0	11	7	0	4	4
Alteromonas sp. MB-3u-76	0	4	1	6	0	0	6	0	19	0	1	0	6	40	103	9	5	8	18	12	3	4	8
Alteromonas sp. Mac1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Alteromonas sp. RKMC-009	5	11	22	29	28	12	4	8	28	32	38	28	16	33	8	7	4	7	12	55	10	20	55
Alteromonas sp. RW2A1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0
Alteromonas stellipolaris	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0
Catenovulum sp. CCB-QB4	17	4	6	1	3	24	4	10	5	67	4	3	37	23	16	25	1	3	22	7	10	19	7
Glaciecola nitratireducens	10	0	53	9	2	17	13	38	56	77	29	1	254	13	27	4	11	55	126	7	6	36	12
Glaciecola sp. 4H-3-7+YE-5	28	1	1	10	5	4	3	10	19	5	10	7	4	3	6	2	21	15	28	14	33	15	4
Lacimicrobium alkaliphilum	32	6	34	55	28	47	32	29	41	52	17	42	34	56	161	63	8	37	22	19	57	22	39
Marinobacter hydrocarbonoclasticus	108	40	125	40	15	200	25	299	151	83	108	59	48	41	79	26	17	203	55	48	137	54	49
Marinobacter psychrophilus	18	3	36	15	18	7	7	14	9	9	110	17	69	8	17	25	213	4	9	24	19	97	11
Marinobacter salarius	29	12	57	55	45	32	41	38	55	33	53	27	53	67	9	6	40	39	73	19	9	49	40
Marinobacter salinus	8	5	64	17	59	18	34	18	10	50	18	16	94	61	19	23	10	30	52	22	65	32	6
Marinobacter similis	76	7	76	62	24	9	39	75	21	85	227	104	118	44	23	45	313	31	61	48	23	162	44
Marinobacter sp. Arc7-DN-1	13	9	191	41	25	53	45	20	21	40	108	47	39	85	29	17	60	74	77	55	48	27	23
Marinobacter sp. BSs20148	6	2	4	2	37	8	3	6	0	6	24	3	9	23	2	1	1	2	6	0	5	11	13
Marinobacter sp. CP1	9	5	19	4	7	15	4	13	20	23	5	10	52	44	59	55	3	40	22	22	30	21	23
Marinobacter sp. LQ44	578	100	280	63	39	190	189	243	224	65	291	301	197	618	372	972	513	484	247	143	692	329	210
Marinobacter sp. LV10R510-11A	18	1	13	6	7	19	9	14	10	7	13	7	19	10	7	2	3	9	37	8	1	12	10
Marinobacter sp. es.042	19	5	208	0	8	30	24	5	9	3	12	13	26	7	12	12	5	3	13	6	4	7	18
Paraglaciecola psychrophila	0	2	0	3	11	4	5	3	8	0	3	3	18	4	4	8	2	1	4	10	1	5	5
Salinimonas sp. HMF8227	12	7	19	17	2	13	17	39	2	34	63	7	41	18	7	14	23	7	16	7	11	22	21
Salinimonas sp. N102	10	3	7	21	6	9	8	24	1	26	8	19	47	9	3	10	3	21	18	16	8	22	12
Colwellia beringensis	0	0	1	1	1	0	1	0	0	2	8	0	3	1	0	4	1	1	0	7	27	4	1
Colwellia psychrerythraea	6	2	1	4	8	30	3	15	1	2	13	2	48	4	0	5	6	0	4	3	11	26	4
Colwellia sp. Arc7-D	3	1	5	2	5	3	2	3	5	6	1	1	16	4	6	14	22	0	1	21	9	18	4
Colwellia sp. MT41	0	0	0	2	9	13	7	15	1	5	0	3	16	13	1	5	0	2	1	1	4	36	0
Colwellia sp. PAMC 20917	11	0	1	3	6	17	2	17	5	3	11	10	7	7	44	23	1	6	4	3	6	2	6
Colwellia sp. PAMC 21821	0	1	1	3	0	8	0	3	1	9	1	0	5	5	4	2	6262	5	1	0	18	1	2
Thalassotalea crassostreae	47	0	65	10	83	22	23	8	85	32	13	615	36	28	144	5	26	139	153	60	5	16	38
Ferrimonas balearica	52	19	59	84	52	41	37	24	44	40	46	22	116	42	32	51	26	16	35	21	46	35	60
Idiomarina loihiensis	2	6	5	1	6	6	2	3	2	1	6	0	6	2	2	14	2	3	3	1	6	12	1
Idiomarina piscisalsi	1	1	0	0	0	0	0	6	0	4	0	2	2	1	0	3	1	0	1	0	0	0	0
Idiomarina sp. OT37-5b	7	9	26	7	36	24	51	7	10	18	20	20	16	56	1	22	8	14	21	5	8	14	14
Idiomarina sp. X4	1	0	0	4	6	13	2	11	1	17	1	11	23	1	6	1	0	2	3	0	0	5	4
Idiomarinaceae bacterium HL-53	2	1	8	0	33	4	7	26	6	1	8	4	34	3	4	3	0	4	20	7	0	15	1
Moritella viscosa	6	2	3	38	58	4	1	8	17	24	3	2	45	92	1	4	12	3	1	3	13	6	1
Moritella yayanosii	2	2	11	22	12	28	1	3	7	116	5	2	10	114	0	17	6	1	2	3	3	91	27
Pseudoalteromonas agarivorans	8	3	2	0	0	3	0	0	5	1	4	0	3	0	1	2	0	1	0	0	4	0	1
Pseudoalteromonas aliena	3	0	0	3	36	9	4	4	0	14	111	10	20	0	12	14	23	9	12	38	32	1	2
Pseudoalteromonas arctica	4	0	2	4	2	31	0	0	4	14	4	8	20	5	0	1	3	4	2	4	1	10	14
Pseudoalteromonas atlantica	0	0	5	3	13	10	2	17	2	9	15	7	25	20	1	8	0	10	13	51	0	23	32
Pseudoalteromonas carrageenovora	1	3	4	8	0	2	1	17	4	2	3	34	31	2	10	0	2	2	7	0	0	5	0
Pseudoalteromonas donghaensis	99	57	3	243	66	13	255	8	21	156	46	17	43	13	161	11	53	60	60	194	6	167	254
Pseudoalteromonas espejiana	0	0	1	5	0	0	0	0	0	0	1	2	11	2	0	4	0	0	1	1	0	6	1
Pseudoalteromonas haloplanktis	1	4	0	12	1	6	0	0	2	17	1	4	16	8	1	0	2	0	0	9	0	9	10
Pseudoalteromonas issachenkonii	0	1	0	18	0	0	2	0	7	0	4	0	0	0	1	0	1	0	0	0	11	0	0
Pseudoalteromonas luteoviolacea	6	7	4	0	4	6	4	5	6	2	1	1	9	2	2	5	2	1	1	23	39	1	2
Pseudoalteromonas marina	23	89	2	7	0	0	0	9	16	6	0	3	11	13	0	15	15	3	2	50	0	7	6
Pseudoalteromonas nigrifaciens	0	0	0	0	2	1	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0
Pseudoalteromonas phenolica	12	6	1	3	2	54	7	13	0	12	12	10	7	5	2	6	1	0	2	2	8	9	14
Pseudoalteromonas piratica	0	0	5	1	9	21	2	5	0	7	13	1	15	5	0	1	1	5	11	1	2	7	4
Pseudoalteromonas piscicida	0	1	3	60	5	4	4	8	0	11	3	3	6	2	4	4	2	0	2	6	4	7	4
Pseudoalteromonas rubra	7	2	29	8	7	19	6	4	11	17	7	12	18	16	0	7	4	8	3	10	3	16	12
Pseudoalteromonas sp. 13-15	0	0	0	3	0	4	0	1	3	0	0	0	2	0	0	5	5	0	1	0	0	0	2
Pseudoalteromonas sp. 1_2015MBL_MicDiv	0	1	0	7	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Pseudoalteromonas sp. Bsw20308	0	0	31	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	4	0
Pseudoalteromonas sp. NC201	13	7	4	0	1	0	3	12	19	0	0	3	2	15	18	23	1	4	3	17	20	2	8
Pseudoalteromonas sp. SM9913	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas spongiae	20	2	1	220	5	7	8	0	3	4	7	0	26	16	5	30	0	9	25	5	7	14	6
Pseudoalteromonas tetraodonis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Pseudoalteromonas translucida	0	0	1	0	0	1	0	6	0	1	6	1	44	0	1	0	0	1	0	1	0	1	1
Pseudoalteromonas tunicata	15	2	3	6	7	5	7	61	8	3	8	8	159	8	5	0	2	18	20	7	0	19	6
Psychromonas ingrahamii	88	31	123	19	423	96	85	77	45	24	44	65	52	61	28	36	47	66	30	39	26	89	151
Psychromonas sp. CNPT3	2	1	0	6	1	13	5	23	4	11	6	16	16	14	6	2	3	1	9	3	0	7	0
Shewanella algae	68	114	59	35	54	178	26	242	80	81	40	27	48	18	66	26	34	134	51	74	61	17	79
Shewanella amazonensis	31	21	141	37	49	29	61	124	23	68	19	108	106	79	22	84	23	48	16	10	8	102	70
Shewanella baltica	26	6	23	20	35	214	36	22	27	18	27	30	44	14	14	35	12	8	30	26	19	33	20
